rand_point,DSM_max,DSM_median,meta_max,geo_type,tilstnd,id,slope,dem,meta_media,hvdksys,year,month,LiD1,meta1,differ,metamedian,lidmedian,metamax,lidmax
17926,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.018188476562500,0.410170733928680,-0.39,0.410167872905731,0.026779174804688,0.410883635282516,0.166992187500000
17927,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.051666259765625,0.416991740465164,-0.37,0.419302210211754,0.040969848632812,0.481812417507172,0.494110107421875
17928,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.026885986328125,0.416351497173309,-0.39,0.415212407708168,0.027313232421875,0.814337432384491,0.348022460937500
17929,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.021881103515625,0.410499483346939,-0.39,0.410456448793411,0.020080566406250,0.410770624876022,0.092468261718750
17930,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.022857666015625,0.409915685653687,-0.39,0.409952133893967,0.022552490234375,0.410318583250046,0.081970214843750
17931,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.089385986328125,0.441958218812943,-0.35,0.426543772220612,0.074310302734375,0.564048588275909,0.806304931640625
17932,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.006530761718750,0.410349667072296,-0.40,0.410468906164169,0.020904541015625,0.412666738033295,0.300292968750000
17933,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.151794433593750,0.409946262836456,-0.26,0.410115286707878,0.024963378906250,0.415335655212402,1.719299316406250
17934,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.016967773437500,0.420977026224136,-0.40,0.416331887245178,0.045593261718750,0.441368699073792,0.248840332031250
17935,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.084899902343750,0.415098279714584,-0.33,0.418731421232224,0.049514770507812,0.510145962238312,3.134613037109375
17936,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.014465332031250,0.441843599081039,-0.43,0.422020137310028,0.011016845703125,0.467188417911530,0.695220947265625
17937,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.021911621093750,0.410235077142715,-0.39,0.410313725471497,0.029418945312500,0.416477382183075,0.126678466796875
17938,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.022827148437500,0.410459458827972,-0.39,0.410410493612289,0.029098510742188,0.410994827747345,0.206115722656250
17939,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.064941406250000,0.421819835901260,-0.36,0.414320290088654,0.026824951171875,0.440232127904892,0.234924316406250
17941,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.009582519531250,0.412000894546509,-0.40,0.412260904908180,0.022430419921875,0.421288222074509,0.177581787109375
17942,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.077301025390625,0.410850286483765,-0.33,0.411098331212997,0.033630371093750,0.412149429321289,0.641113281250000
17943,0.899566650390625,0.049036559432091,1.573340535163879,Polygon,god,NINFP2110052764,3.096705436706543,403.779174804687443,0.412409231066704,Semi-naturlig,2020.000000000000000,8.000000000000000,0.190734863281250,0.411762595176697,-0.22,0.415082186460495,0.067016601562500,0.470105141401291,0.329803466796875
