"period","region","sampled_mean"
"2015-2019","1",0.893399721374738
"2015-2019","1",0.902349861863228
"2015-2019","1",0.908772904232985
"2015-2019","1",0.880507754647101
"2015-2019","1",0.896621523258775
"2015-2019","1",0.898178583350319
"2015-2019","1",0.902799108975762
"2015-2019","1",0.886757058712749
"2015-2019","1",0.896406153913987
"2015-2019","1",0.88986536347378
"2015-2019","1",0.897635704967162
"2015-2019","1",0.8956885987964
"2015-2019","1",0.892119543844071
"2015-2019","1",0.900989517922678
"2015-2019","1",0.901083591950536
"2015-2019","1",0.90667327177635
"2015-2019","1",0.892949944716729
"2015-2019","1",0.899599296991415
"2015-2019","1",0.889045895582232
"2015-2019","1",0.887588062029965
"2015-2019","1",0.892671049710495
"2015-2019","1",0.888418042477632
"2015-2019","1",0.902481144397626
"2015-2019","1",0.892759385905571
"2015-2019","1",0.890819004522522
"2015-2019","1",0.887895469796323
"2015-2019","1",0.892867200495941
"2015-2019","1",0.90289358733958
"2015-2019","1",0.885519344206763
"2015-2019","1",0.892510002832054
"2015-2019","1",0.902504125384899
"2015-2019","1",0.902362436033053
"2015-2019","1",0.886512045350358
"2015-2019","1",0.884384325947109
"2015-2019","1",0.897401081876039
"2015-2019","1",0.889544447117013
"2015-2019","1",0.895870495095352
"2015-2019","1",0.901031693356259
"2015-2019","1",0.898940782145882
"2015-2019","1",0.905302502295311
"2015-2019","1",0.89339702022979
"2015-2019","1",0.899239975376895
"2015-2019","1",0.889403552700532
"2015-2019","1",0.893983197947738
"2015-2019","1",0.891989288939434
"2015-2019","1",0.882063411873971
"2015-2019","1",0.897480271141481
"2015-2019","1",0.890478143803973
"2015-2019","1",0.887326599638741
"2015-2019","1",0.903992124736923
"2015-2019","1",0.900385422160993
"2015-2019","1",0.901960040183921
"2015-2019","1",0.899224171626258
"2015-2019","1",0.896109780324762
"2015-2019","1",0.875475065933573
"2015-2019","1",0.8986071296157
"2015-2019","1",0.894275732640751
"2015-2019","1",0.90751736497355
"2015-2019","1",0.887364331353958
"2015-2019","1",0.888974658933549
"2015-2019","1",0.904881221541856
